"CLASS_STRM_LDESC"|"CLASS_STRM_SDESC"|"CLASS_ACAD_GROUP_LDESC"|"CLASS_ACAD_GROUP_CD"|"CLASS_ACAD_CAREER"|"CLASS_SESSION_LDESC"|"CLASS_SUBJECT_LDESC"|"CLASS_SUBJECT_CD"|"CLASS_CATALOG_NBR"|"CLASS_CLASS_SECTION"|"CLASS_CLASS_NBR"|"CRSE_COURSE_TITLE_LONG"|"CRSE_DESCRLONG"|"CLASS_ENRL_STAT_SDESC"|"CRSE_UNITS_MAXIMUM"|"Meeting Pattern"|"CLASSM_START_DT"|"CLASSM_END_DT"|"CLASSM_MEETING_TIME_START"|"CLASSM_MEETING_TIME_END"|"CLASS_ENRL_CAP"|"CLASS_ENRL_TOT"|"CLASS_INSTRUCTOR_NAME"|"CLASS_FACILITY_ID"|"CLASS_FACILITY_DESCRLONG"|"BUILDING_CODE"|"CRSE_CONSENT"|"COFFR_PRE_REQ_LDESC"|"CLASS_MTG_DESCR1"|"CLASS_NOTES_1"|"CLASS_NOTES_2"|"CLASS_NOTES_3"|"CLASS_NOTES_4"|"CLASS_NOTES_5"|"CLASS_NOTES_6"|"CLASS_NOTES_7"|"CLASS_NOTES_8"|"CLASS_NOTES_9"|"CLASS_NOTES_10"|"CLASSM_MONDAY"|"CLASSM_TUESDAY"|"CLASSM_WEDNESDAY"|"CLASSM_THURSDAY"|"CLASSM_FRIDAY"|"CLASSM_SATURDAY"|"CLASSM_SUNDAY"|"CATTR_CRSE_ATTR"|"CATTR_CRSE_ATTR_VALUE_DESCR"|"CRSE_UNITS_MINIMUM"|"INSTRUCTION_MODE"
"2024 Fall"|"2024 Fall"|"College of Management"|"MGT"|"GRAD"|"Spec Prg1"|"MBA Marketing"|"MBAMKT"|"682"|"01"|"9769"|"Digital Marketing Strategy and Practice"|"This course introduces contemporary digital marketing strategies and practices. Digital Marketing is a key component of the organization's total marketing effort. Effective digital marketing strategies optimize identification, selection, acquisition, growth, and retention of desired customers to maximize long-term benefits for an organization and its stakeholders. This course concentrated on 1) creating and disseminating marketing content on digital channels, including email blast, webpage design, search engine optimization, live streaming, and mobile messaging; and 2) streamlining an organization's digital marketing process, including lead generation, salesforce automation, and customer experience management. Students who are interested in or responsible for the development of any major aspect of marketing will find this course beneficial. Students will incorporate strategical frameworks with practical tools, including customer information management, leading digital marketing applications, systems, and solutions."|"Open"|"3.00"|""|"09/03/2024"|"12/13/2024"|""|""|"35"|"34"|"Xie,Guangxin"|"ON-LINE"|"On-line course"|"ON-LINE"|"N"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|" "|"3.00"|"OL"
"2024 Fall"|"2024 Fall"|"College of Management"|"MGT"|"GRAD"|"Spec Prg1"|"MBA Management Science"|"MBAMS"|"630"|"01"|"10049"|"Statistical Analysis for Managers"|"Acquaints students with statistical techniques used in management decision-making and develops their ability to characterize management problems that can be solved by such techniques. Topics include descriptive statistics, probability distributions, sampling, estimation, hypothesis testing, simple and multiple regression and correlation, chi square testing, analysis of variance, and decision theory. Students make use of computers and appropriate software to apply what they are learning."|"Closed"|"3.00"|""|"09/03/2024"|"12/13/2024"|""|""|"30"|"34"|"Cleary,Paul Francis"|"ON-LINE"|"On-line course"|"ON-LINE"|"N"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|" "|"3.00"|"OL"
"2024 Fall"|"2024 Fall"|"College of Management"|"MGT"|"GRAD"|"Regular"|"MBA Management Science"|"MBAMS"|"635"|"02"|"13477"|"Operations Mgt"|"This course familiarizes students with the analysis, planning, and control of operations and operating resources in both production and service organizations. Topics covered include product design and process selection, capacity planning, location and layout decisions, and inventory control. Analytical techniques used in system design and operations planning and control problems are also discussed. Students make use of computers and appropriate software to apply what they are learning."|"Closed"|"3.00"|"M"|"09/03/2024"|"12/13/2024"|"17:30"|"20:15"|"35"|"35"|"Dotto,Michael Anthony"|"M02-0208"|"McCormack M02-0208"|"MCCORMACK"|"N"|"  Pre-req = MBAMS 630 or MSIS 630 or MS 630BUSADM students only"|""|""|""|""|""|""|""|""|""|""|""|"M"|""|""|""|""|""|""|""|" "|"3.00"|"P"
"2024 Fall"|"2024 Fall"|"College of Management"|"MGT"|"GRAD"|"Spec Prg1"|"MBA Management Science"|"MBAMS"|"635"|"01"|"10050"|"Operations Mgt"|"This course familiarizes students with the analysis, planning, and control of operations and operating resources in both production and service organizations. Topics covered include product design and process selection, capacity planning, location and layout decisions, and inventory control. Analytical techniques used in system design and operations planning and control problems are also discussed. Students make use of computers and appropriate software to apply what they are learning."|"Closed"|"3.00"|""|"09/03/2024"|"12/13/2024"|""|""|"30"|"42"|"Dotto,Michael Anthony"|"ON-LINE"|"On-line course"|"ON-LINE"|"N"|"  Pre-req = MBAMS 630 or MSIS 630 or MS 630BUSADM students only"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|" "|"3.00"|"OL"
"2024 Fall"|"2024 Fall"|"College of Management"|"MGT"|"GRAD"|"Regular"|"MBA Management Science"|"MBAMS"|"638"|"01"|"4009"|"Management Decision Models"|"Using the framework of 1) data, 2) models, and 3) decisions, this course familiarizes the student with the systematic use of data and models in decision-making. The student acquires an appreciation of management science approaches to solving problems in business or government, public or private and profit or not-for-profit sectors. Examples of problems from various sectors and from various functional areas are discussed. Students gather data about these problems, develop models, and explore solutions, using computer-based analysis and managerial judgment. In addition, ''what if'' analyses are used to determine the sensitivity of model solutions to uncertainties in data inputs. The course is computer-based, using many of the advanced features on Excel and/or other software packages."|"Open"|"3.00"|"M"|"09/03/2024"|"12/13/2024"|"17:30"|"20:15"|"35"|"32"|"Keisler,Jeffrey M"|"W02-0107"|"Wheatley W02-0107"|"WHEATLEY"|"N"|""|""|""|""|""|""|""|""|""|""|""|""|"M"|""|""|""|""|""|""|""|" "|"3.00"|"P"
"2024 Fall"|"2024 Fall"|"College of Management"|"MGT"|"GRAD"|"Regular"|"MBA Management Science"|"MBAMS"|"638"|"01"|"4009"|"Management Decision Models"|"Using the framework of 1) data, 2) models, and 3) decisions, this course familiarizes the student with the systematic use of data and models in decision-making. The student acquires an appreciation of management science approaches to solving problems in business or government, public or private and profit or not-for-profit sectors. Examples of problems from various sectors and from various functional areas are discussed. Students gather data about these problems, develop models, and explore solutions, using computer-based analysis and managerial judgment. In addition, ''what if'' analyses are used to determine the sensitivity of model solutions to uncertainties in data inputs. The course is computer-based, using many of the advanced features on Excel and/or other software packages."|"Open"|"3.00"|"M"|"09/03/2024"|"12/13/2024"|"17:30"|"20:15"|"35"|"32"|"Cleary,Paul Francis"|"W02-0107"|"Wheatley W02-0107"|"WHEATLEY"|"N"|""|""|""|""|""|""|""|""|""|""|""|""|"M"|""|""|""|""|""|""|""|" "|"3.00"|"P"
"2024 Fall"|"2024 Fall"|"College of Management"|"MGT"|"GRAD"|"Regular"|"MBA Management Science"|"MBAMS"|"638"|"02"|"4608"|"Management Decision Models"|"Using the framework of 1) data, 2) models, and 3) decisions, this course familiarizes the student with the systematic use of data and models in decision-making. The student acquires an appreciation of management science approaches to solving problems in business or government, public or private and profit or not-for-profit sectors. Examples of problems from various sectors and from various functional areas are discussed. Students gather data about these problems, develop models, and explore solutions, using computer-based analysis and managerial judgment. In addition, ''what if'' analyses are used to determine the sensitivity of model solutions to uncertainties in data inputs. The course is computer-based, using many of the advanced features on Excel and/or other software packages."|"Open"|"3.00"|"MW"|"09/03/2024"|"12/13/2024"|"14:30"|"15:45"|"35"|"12"|"Keisler,Jeffrey M"|"Y04-4180"|"University Hall Y04-4180"|"UNIVERSITY"|"N"|""|""|""|""|""|""|""|""|""|""|""|""|"M"|""|"W"|""|""|""|""|""|" "|"3.00"|"P"
"2024 Fall"|"2024 Fall"|"College of Management"|"MGT"|"GRAD"|"Regular"|"MBA Management Science"|"MBAMS"|"640"|"01"|"3798"|"Computer & Info Syst"|"This course examines the roles of information technologies (IS) and information systems (IS) in supporting an organization's operations, strategy, and change efforts.  The course offers a comprehensive review of modern IT architectures and trends covering management of computer technologies, telecommunications, data organization, and IS applications. Major emphasis is given to the critical roles of IT and IS in innovating business models and processes, i.e., digital innovations, under different organizational settings.  The course makes extensive use of case-based scenarios to describe and understand key issues in the planning, development, and implementation of IT-dependent strategic initiatives for business."|"Open"|"3.00"|"M"|"09/03/2024"|"12/13/2024"|"17:30"|"20:15"|"35"|"24"|"Bharati,Pratyush"|"Y04-4160"|"University Hall Y04-4160"|"UNIVERSITY"|"N"|""|""|""|""|""|""|""|""|""|""|""|""|"M"|""|""|""|""|""|""|""|" "|"3.00"|"P"
"2024 Fall"|"2024 Fall"|"College of Management"|"MGT"|"GRAD"|"Spec Prg1"|"MBA Management Science"|"MBAMS"|"640"|"02"|"10051"|"Computer & Info Syst"|"This course examines the roles of information technologies (IS) and information systems (IS) in supporting an organization's operations, strategy, and change efforts.  The course offers a comprehensive review of modern IT architectures and trends covering management of computer technologies, telecommunications, data organization, and IS applications. Major emphasis is given to the critical roles of IT and IS in innovating business models and processes, i.e., digital innovations, under different organizational settings.  The course makes extensive use of case-based scenarios to describe and understand key issues in the planning, development, and implementation of IT-dependent strategic initiatives for business."|"Open"|"3.00"|""|"09/03/2024"|"12/13/2024"|""|""|"30"|"27"|"Bharati,Pratyush"|"ON-LINE"|"On-line course"|"ON-LINE"|"N"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|" "|"3.00"|"OL"
"2024 Fall"|"2024 Fall"|"College of Management"|"MGT"|"GRAD"|"Regular"|"MBA Management Science"|"MBAMS"|"696"|"01"|"1239"|"Independent Study"|"Independent study credit is granted only for academic work not normally offered in advanced courses. A student must find a faculty sponsor for his or her independent study project and then file a proposal for the project in the MBA Office. The proposal should be signed by both the student and the faculty sponsor."|"Open"|"6.00"|""|"09/03/2024"|"12/13/2024"|""|""|"2"|"0"|"Elahi,Seyed-Ehsan"|""|""|""|"D"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"BNDX"|"Non-degree exclude from list"|"1.00"|"P"
"2024 Fall"|"2024 Fall"|"College of Management"|"MGT"|"GRAD"|"Regular"|"MBA Management Science"|"MBAMS"|"696"|"02"|"1240"|"Independent Study"|"Independent study credit is granted only for academic work not normally offered in advanced courses. A student must find a faculty sponsor for his or her independent study project and then file a proposal for the project in the MBA Office. The proposal should be signed by both the student and the faculty sponsor."|"Open"|"6.00"|""|"09/03/2024"|"12/13/2024"|""|""|"2"|"0"|"TBD"|""|""|""|"D"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"BNDX"|"Non-degree exclude from list"|"1.00"|"P"
"2024 Fall"|"2024 Fall"|"College of Management"|"MGT"|"GRAD"|"Regular"|"MBA Management Science"|"MBAMS"|"696"|"03"|"2062"|"Independent Study"|"Independent study credit is granted only for academic work not normally offered in advanced courses. A student must find a faculty sponsor for his or her independent study project and then file a proposal for the project in the MBA Office. The proposal should be signed by both the student and the faculty sponsor."|"Open"|"6.00"|""|"09/03/2024"|"12/13/2024"|""|""|"3"|"0"|"Cleary,Paul Francis"|""|""|""|"D"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"BNDX"|"Non-degree exclude from list"|"1.00"|"P"
"2024 Fall"|"2024 Fall"|"College of Management"|"MGT"|"GRAD"|"Regular"|"MBA Management Science"|"MBAMS"|"696"|"04"|"2063"|"Independent Study"|"Independent study credit is granted only for academic work not normally offered in advanced courses. A student must find a faculty sponsor for his or her independent study project and then file a proposal for the project in the MBA Office. The proposal should be signed by both the student and the faculty sponsor."|"Open"|"6.00"|""|"09/03/2024"|"12/13/2024"|""|""|"4"|"0"|"TBD"|""|""|""|"D"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"BNDX"|"Non-degree exclude from list"|"1.00"|"P"
"2024 Fall"|"2024 Fall"|"College of Management"|"MGT"|"GRAD"|"Regular"|"MBA Management Science"|"MBAMS"|"696"|"05"|"2064"|"Independent Study"|"Independent study credit is granted only for academic work not normally offered in advanced courses. A student must find a faculty sponsor for his or her independent study project and then file a proposal for the project in the MBA Office. The proposal should be signed by both the student and the faculty sponsor."|"Open"|"6.00"|""|""|""|""|""|"1"|"0"|"TBD"|"TBD"|"To be determined/assigned"|"UMBOSTON"|"D"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"BNDX"|"Non-degree exclude from list"|"1.00"|"P"
"2024 Fall"|"2024 Fall"|"College of Management"|"MGT"|"GRAD"|"Regular"|"MBA Management Science"|"MBAMS"|"696"|"06"|"2065"|"Independent Study"|"Independent study credit is granted only for academic work not normally offered in advanced courses. A student must find a faculty sponsor for his or her independent study project and then file a proposal for the project in the MBA Office. The proposal should be signed by both the student and the faculty sponsor."|"Open"|"6.00"|""|""|""|""|""|"6"|"0"|"TBD"|"TBD"|"To be determined/assigned"|"UMBOSTON"|"D"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"BNDX"|"Non-degree exclude from list"|"1.00"|"P"
"2024 Fall"|"2024 Fall"|"College of Management"|"MGT"|"GRAD"|"Regular"|"MBA Management Science"|"MBAMS"|"696"|"07"|"2066"|"Independent Study"|"Independent study credit is granted only for academic work not normally offered in advanced courses. A student must find a faculty sponsor for his or her independent study project and then file a proposal for the project in the MBA Office. The proposal should be signed by both the student and the faculty sponsor."|"Open"|"6.00"|""|""|""|""|""|"1"|"0"|"TBD"|"TBD"|"To be determined/assigned"|"UMBOSTON"|"D"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"BNDX"|"Non-degree exclude from list"|"1.00"|"P"
"2024 Fall"|"2024 Fall"|"College of Management"|"MGT"|"UGRD"|"Regular"|"Management"|"MGT"|"303"|"01"|"1946"|"Managing Organizations"|"Examines theory, research, and practice in the management of organizations. Students learn to make use of analytical tools for recognizing diagnosing, and acting on managerial problems related to organizations to their objectives, and to the development of human resources. The course emphasizes at the macro level, such as organizational analysis and design, and at the micro level, such as managerial behavior motivation, and interpersonal relations."|"Open"|"3.00"|"W"|"09/03/2024"|"12/13/2024"|"16:00"|"18:45"|"25"|"19"|"Erskine,Samantha E"|"M03-0617"|"McCormack M03-0617"|"MCCORMACK"|"N"|"  Pre-req = Grade of B- or better in BC 290 (or ACM 299) or appropriate score on CMWA and a minimum of 60 credits. This class is open to MGT majors only. - Open to College of Management students only.   Non MGT major degree students in partner programs may register for this course starting 12/16/2024.  Guest students and non-partner program students may submit registration requests starting 1/6/25"|""|""|""|""|""|""|""|""|""|""|""|""|""|"W"|""|""|""|""|"BNDX"|"Non-degree exclude from list"|"3.00"|"P"
